,Polarity,Tweet_ID,Date,Query,Username,Tweet_text,VADER score
797454,0,2328166361,Thu Jun 25 09:15:00 PDT 2009,NO_QUERY,MaddyluvzMcFly,downloading mcfly covers onto my iPod. depressed cuz i have to go through a whole week without twitter ,-0.5106
797924,0,2328351860,Thu Jun 25 09:28:36 PDT 2009,NO_QUERY,gingerninja1137,depressed at home thinking about the long days work ive got tommorrow ,-0.5106
798275,0,2328490368,Thu Jun 25 09:38:38 PDT 2009,NO_QUERY,naghmeh78,depressed but still have to work on my interview talk ,-0.2846
798439,0,2328548193,Thu Jun 25 09:42:50 PDT 2009,NO_QUERY,djasher1,"Correction, lonely and depressed..... ",-0.3612
799304,0,2328937219,Thu Jun 25 10:09:40 PDT 2009,NO_QUERY,LovingMe,@spartan_love at peace. Im even more depressed now ,-0.024
799753,0,2329115201,Thu Jun 25 10:22:03 PDT 2009,NO_QUERY,zacharyfunk,depressed because farrah died  but at least she's in a better place &lt;3 rip .,0.1027
805815,4,1468714411,Tue Apr 07 03:19:39 PDT 2009,NO_QUERY,umberrella,"doom doom doom doom, I want  you here in gloom. Lets get depressed together, I wanna cry forever...   Vengadoomchicks! ",-0.9628
811745,4,1470153703,Tue Apr 07 08:30:28 PDT 2009,NO_QUERY,codeyh,"@brooke41 Don't be depressed, it just means the playoffs are starting soon ",0.4023
833232,4,1557730763,Sun Apr 19 05:43:57 PDT 2009,NO_QUERY,SarahStewart,@michlr Off to bed before I get too depressed about my age    Good night.,-0.1027
851107,4,1565687911,Mon Apr 20 07:20:04 PDT 2009,NO_QUERY,emzz06,@ShawnWalker614 it has me in depressed mode! haha i need that bright sumnshine &amp;&amp; super warm weather haha...guess i belong on a beach ,0.8268
865404,4,1677458187,Sat May 02 02:10:50 PDT 2009,NO_QUERY,blaterostulidum,@Joey_Pavlik I'm not depressed enough to do sports  check this http://tinyurl.com/c9q496 &lt;/br&gt;I WILL GIVE YOU PLANKTON!,0.4577
865428,4,1677459386,Sat May 02 02:11:12 PDT 2009,NO_QUERY,blaterostulidum,@Joey_Pavlik I'm not depressed enough to do sports  check this http://tinyurl.com/c9q496 I WILL GIVE YOU PLANKTON!,0.4577
875223,4,1680347410,Sat May 02 11:28:22 PDT 2009,NO_QUERY,Sowrong_itsALE,@nessa_all_over &amp; @xxlaura are little depressed penguins wit collowerd hoodies and white masks on ,-0.4601
878624,4,1685281943,Sat May 02 23:44:44 PDT 2009,NO_QUERY,tracesampson,Is depressed ,-0.5106
880020,4,1685555912,Sun May 03 00:55:52 PDT 2009,NO_QUERY,prerunner,I feel like I should be depressed but I'm not. Its kind of depressing. ,-0.6416
884137,4,1686251352,Sun May 03 04:33:05 PDT 2009,NO_QUERY,maty_boi,On the phone to a depressed little girl  love her to bits though  xxxxx,0.1585
888879,4,1687434200,Sun May 03 08:41:15 PDT 2009,NO_QUERY,EnnJayy,"Really depressedd had just eaten a bowl of icecream the sie of a house, is still semi hungover, but happy about tomorrow ",0.7227
891906,4,1690981054,Sun May 03 16:49:22 PDT 2009,NO_QUERY,karenzabawa,I make soup. Does stove no favors  @artistatlarge At least the stove is clean (I like to clean when I get depressed).,0.7717
939156,4,1793614856,Thu May 14 03:22:05 PDT 2009,NO_QUERY,davetownsendme,@DIFinch well it probably made her feal better but probably  depressed you ,-0.4497
950297,4,1823968859,Sat May 16 23:35:08 PDT 2009,NO_QUERY,katiebellman,"i'm not as depressed at before, my friends are making me feel much better! ",0.8399
967104,4,1827748644,Sun May 17 11:21:52 PDT 2009,NO_QUERY,NANEworld,"... win again, instead of an east-europian. no offence. and please vote for belgium next year, we're depressed. haha  that's a joke.",0.5574
1028481,4,1932624064,Tue May 26 21:51:21 PDT 2009,NO_QUERY,reeyowjowrowlan,@yvaine_ YES! YEY! Management probably noticed how depressed the employees got last week hahahaha ,0.182
1059033,4,1963093773,Fri May 29 12:11:34 PDT 2009,NO_QUERY,Radioclare,@sermoa Ive been feeling depressed recently about how much stuff have to do &amp; I reckon having such an organised list will really help ,0.0498
1080183,4,1968200410,Fri May 29 20:57:32 PDT 2009,NO_QUERY,jacyrawls,"Bought 2 candy bars, a quart of ice cream, and a bag of donuts.  I'm not depressed, I'm just a fatass.   Watching Daniel Tosh stand-up.",0.4023
1086307,4,1969290614,Fri May 29 23:34:43 PDT 2009,NO_QUERY,ong_debbie,@shullygully yeah i watched the game! haha. felt really sleepy throughout the game though. kane must be depressed ,0.2942
1091266,4,1969873098,Sat May 30 01:33:06 PDT 2009,NO_QUERY,LauraAnneWhite,I could do my postgrad in OZ! That amount of sunshine I'd never be depressed  Maybe?!,0.7569
1092125,4,1969949715,Sat May 30 01:51:03 PDT 2009,NO_QUERY,erin82883,"@aplusk Ok enought sex talk I havent gotten any in 2 years and am depressed and its making me sad, I dont want to unfollow you ",-0.6621
1092833,4,1970011218,Sat May 30 02:05:24 PDT 2009,NO_QUERY,ChristineHitt,"When some girls r depressed, they go shopping. When I get depressed, I plan a party... It's gonna b a big one ",-0.765
1100629,4,1970681523,Sat May 30 04:49:38 PDT 2009,NO_QUERY,elizabethalbery,"Only just woked up, BUT, I am not depressed; I am still Cello happy  Going out to enjoy fun in the Sun ",0.9604
1111342,4,1972210909,Sat May 30 08:47:18 PDT 2009,NO_QUERY,Dyana_,"@Shoko_RDJ We'll tweet when you are less tired, thanks for all your kind words, they make me feel less depressed ",0.1047
1132431,4,1976014126,Sat May 30 16:24:04 PDT 2009,NO_QUERY,Katrinonus,"@mattmaloney I understand, Matt. My Mom has it and I've been depressed lately a little too. It's rough. Glad you are having a good moment ",0.3818
1136147,4,1976569713,Sat May 30 18:28:13 PDT 2009,NO_QUERY,flynfast,@njdevs Don't be depressed. That's no fun... ,0.1285
1149212,4,1978309952,Sat May 30 22:59:26 PDT 2009,NO_QUERY,mattsterzz,I am so depressed that susan boyle win ,0.0534
1151395,4,1978557771,Sat May 30 23:44:01 PDT 2009,NO_QUERY,AlyssaMacRae,@shannonmacrae i'm not depressed anymore! i learned how to cope ,0.4577
1187021,4,1983084283,Sun May 31 12:28:28 PDT 2009,NO_QUERY,glindzjennings,"Damnnnn I need to get back in shape!! and  my doggy is depressed since we got our pup this year,gonna take her for a run to cheer her up ",0.0
1218577,4,1989846384,Mon Jun 01 03:00:57 PDT 2009,NO_QUERY,ElaineToni,@migsmusiclover Maybe ur depressed 'cuz Archie's not twittering? : | Just a guess. ,-0.5106
1233321,4,1992146694,Mon Jun 01 08:16:45 PDT 2009,NO_QUERY,xFANTASTIC,"@angelmalfoy Init. Bella or is it Belle? (can't member lol) is wayyy too depressed. It's just like, GO AWAY TWILIGHT! aha ",-0.2714
1242042,4,1994144080,Mon Jun 01 11:28:57 PDT 2009,NO_QUERY,TheTaxCoach,@Folk_ LOL I don't drink.....just a 12pk a cherry coke when I'm depressed and I don't do pills either. Try a goody. ,0.0601
1249617,4,1996111068,Mon Jun 01 14:33:06 PDT 2009,NO_QUERY,kylalipsmackk,@taylorgese seriously? Ha. He told me that he would be so depressed if we broke up. Ah well things change. I'm just glad to be single ,-0.3052
1262591,4,1998861349,Mon Jun 01 19:14:43 PDT 2009,NO_QUERY,shanins,"@melissaduffer why, YES, i did!  wow! apparently we aren't depressed enough!",0.8959
1264562,4,1999273567,Mon Jun 01 19:56:18 PDT 2009,NO_QUERY,quirkoholic,"@buttermoon Haha, I already read it, but I wasn't depressed.  I love J.D. Salinger.",0.0003
1280739,4,2001665317,Tue Jun 02 01:39:01 PDT 2009,NO_QUERY,Uberschizo,"@TheAnand sure a balanced diet is really important, but it is unlikely that eating too many eggs will make you depressed ",-0.5029
1293756,4,2003265727,Tue Jun 02 06:12:35 PDT 2009,NO_QUERY,XxSuperHansxX,"O.K., Â£2 down, Â£43 pounds to go for my neew Aldo Rosenberger Gladiator Sandals  You'd think I'd be depressed, but I'm not ",-0.2846
1317024,4,2014214270,Wed Jun 03 00:48:35 PDT 2009,NO_QUERY,Kendallynn,@dickhandson don't be depressed.   Fake it til ya make it ,0.6435
1338949,4,2018377040,Wed Jun 03 09:52:20 PDT 2009,NO_QUERY,sue_ward,"@rachelgeorge Wow. I'm amazed that hasn't left you even more depressed! Excellent drumming, mind ",0.8261
1341297,4,2031414038,Thu Jun 04 09:47:00 PDT 2009,NO_QUERY,sk8rgrl323,"kinda depressed,,, ehhh, but w/e. im not gonna let it ruin my day, ",-0.7351
1344797,4,2039933214,Thu Jun 04 23:10:54 PDT 2009,NO_QUERY,Syo_of_the_dead,@mandiiurie im glad ur doin good.  ive been a little depressed nd busy lately... Im sorry i havnt been on in a while. ,0.3804
1347149,4,2044463844,Fri Jun 05 09:23:46 PDT 2009,NO_QUERY,amirah_ea,"If anyone feels depressed, go to Coldstone Creamery and watch the waiters sing. And have Birthday Cake Remix. YUMMY ",0.2103
1347768,4,2044643890,Fri Jun 05 09:38:10 PDT 2009,NO_QUERY,HayleyBee1,I feel a lot better now im no longer depressed. ,-0.3818
1357921,4,2048114038,Fri Jun 05 14:41:04 PDT 2009,NO_QUERY,peachylifecoach,found myself laughing at Jack Dee...christ I must be depressed ,-0.0258
1365955,4,2050058488,Fri Jun 05 17:59:38 PDT 2009,NO_QUERY,lbkikbak,Needs her best best cousin Chelle at the moment.. She can always cheer me up when I am feeling depressed  - Leah,0.872
1379947,4,2052184073,Fri Jun 05 23:55:06 PDT 2009,NO_QUERY,DaniAlexLuna,@ebassman That really hit me! I was feeling so depressed....and i came to my twitter friends to cheer me up! I feel so much better! ,0.8991
1381791,4,2052398790,Sat Jun 06 00:35:52 PDT 2009,NO_QUERY,newtothis704,"I'm not really depressed, I just like depressing music  â?« http://blip.fm/~7qbu2",0.4736
1384582,4,2052669004,Sat Jun 06 01:33:53 PDT 2009,NO_QUERY,NOTICEmeDAVID,I'm just REALLY depressed right now. ,-0.6515
1389568,4,2053132595,Sat Jun 06 03:24:06 PDT 2009,NO_QUERY,zahs,"im with nat. Her phone died. She's depressed. Haha. There's 2 more kids, 1 overgrown kid and sufiyan. ",-0.5994
1399489,4,2054246992,Sat Jun 06 06:55:20 PDT 2009,NO_QUERY,_cssndr,"gonna go to sleep. i'm in a depressed mood tonight and idek why, i should be excited for tai  goodnight...",-0.2263
1403849,4,2054936115,Sat Jun 06 08:22:43 PDT 2009,NO_QUERY,frbddenluv,"i'm not gettin out of bed today and it is not because i'm depressed, it just feels good! ok, maybe i'll get out by like 2pm or so. ",0.8623
1404469,4,2055040463,Sat Jun 06 08:35:03 PDT 2009,NO_QUERY,SilentBlack0ut,"Going to the Animal Shelter! Prolly gonna get depressed looking at abandoned animals, but we're getting a kitten ",-0.5334
1408860,4,2055760508,Sat Jun 06 09:54:25 PDT 2009,NO_QUERY,nancy_mc,"@FayeNottage haha   DO YOU THINK I JUST SCREAMED!? I was on ticket master, being all depressed like omg she will never come to london..",0.3595
1411398,4,2056464166,Sat Jun 06 11:11:28 PDT 2009,NO_QUERY,mjg89,@cciraldo that was a major bummer.. all i wanted was some tomato soup to complement my grilled cheese. i think i'm too depressed to study ,-0.5106
1414251,4,2057008254,Sat Jun 06 12:12:02 PDT 2009,NO_QUERY,HeathersWeather,"just did a depressed test and it says im 90% depressed, hmmm well im happy as a bee today ",-0.2023
1418283,4,2057748942,Sat Jun 06 13:35:20 PDT 2009,NO_QUERY,Eiwen,"@QTI9422 imagine hockey match xD Just 3:1 - 4 friends chatting,one was you and 3 were depressed ",0.5574
1420953,4,2058230942,Sat Jun 06 14:31:38 PDT 2009,NO_QUERY,kailynnmariee,err im too flyy to be depressed  chyeaa,-0.5106
1427867,4,2059463196,Sat Jun 06 16:59:15 PDT 2009,NO_QUERY,JakeBo,"Even though I'll be seeing Josh in about an hour, I just feel all blah and depressed today. Hopefully seeing him will cheer me up. ",0.3182
1430551,4,2059930092,Sat Jun 06 17:55:28 PDT 2009,NO_QUERY,liyutamiru,"im sooooo depressed right now. lalalallaa. listening to the jonas brothers, make me feel better.  xx",-0.1027
1441434,4,2061819779,Sat Jun 06 21:41:17 PDT 2009,NO_QUERY,abbyavaryxo,"i wanna read post secret but my dad would be like &quot;woah are you depressed?!!?&quot; no i just find comfort in reading them, dad ",0.6852
1443228,4,2062093313,Sat Jun 06 22:19:13 PDT 2009,NO_QUERY,SierraJonasx26,Me and my friend Tori are depressed so we are having are own little fashion show then editing the pics to make ourselves feel pretty. ,0.4767
1444146,4,2062215842,Sat Jun 06 22:37:34 PDT 2009,NO_QUERY,geetanjalid,@kishorcariappa Paani puri is the solution to depressed moods.  Bombay chaat at Ruwi is quite nice.,0.2716
1453308,4,2063218636,Sun Jun 07 01:48:20 PDT 2009,NO_QUERY,Rohan_01,@HoneyJune hey y r udepressed....... cheer up!!!!! ,0.6671
1461087,4,2063900635,Sun Jun 07 04:30:48 PDT 2009,NO_QUERY,beckiebites,@stealingoneal i bet everyone else is very depressed too!; you guys were awsome friday night! cant wait for a next show! ,-0.6672
1485344,4,2067858077,Sun Jun 07 13:04:54 PDT 2009,NO_QUERY,robinjection,"@raziqrauf Pfft, I never said I was depressed. Just lazy ",0.0521
1492796,4,2069361330,Sun Jun 07 15:44:13 PDT 2009,NO_QUERY,brunamedeiros,"btw, i support niley, but i think that nick is better with me..  whatever, im getting really depressed seeing this photos D:",0.5733
1492934,4,2069381415,Sun Jun 07 15:46:25 PDT 2009,NO_QUERY,amychapple,"Is kinda depressed, two operations in one month. Knee op on saturday and belly button on the 25th. Hope they dont hurt too much ",0.3958
1494128,4,2069639095,Sun Jun 07 16:14:56 PDT 2009,NO_QUERY,__oddsocks,once tomorrow is over i can start going to the gym more which will make me depressed but happy at the same time. ,0.5994
1510953,4,2175025077,Sun Jun 14 23:54:02 PDT 2009,NO_QUERY,KatGamer,"@elizaeliza Yeah, the more tired or overtired I get, the more depressed I get. Get a good night's sleep and feel better. ",0.0552
1518152,4,2175923789,Mon Jun 15 02:23:43 PDT 2009,NO_QUERY,AnaMarice,depressed? take my advice. watch &quot;Gods must be crazy&quot;. never fails to make me laugh. ,0.3883
1525477,4,2176878573,Mon Jun 15 04:58:11 PDT 2009,NO_QUERY,xgemmaxlumleyx,Faith No More at Leeds!!! I feel less depressed about not going to Download now ,-0.5078
1526760,4,2177081908,Mon Jun 15 05:24:41 PDT 2009,NO_QUERY,blondegg007,"@Mattdavelewis You should be used to it up North by now. At least you're not in Scotland, I'd be depressed with their weather!  x",-0.5562
1528561,4,2177404934,Mon Jun 15 06:02:53 PDT 2009,NO_QUERY,Casado2,(Sing to the tune of Mousekeeters) What's the worst day of the week that gets all depressed? M O N D A Y S U C K S! ,-0.8268
1542108,4,2180979071,Mon Jun 15 11:12:03 PDT 2009,NO_QUERY,mileyspersonal,so  happy yet depressed..i need trace right now..,0.6115
1563844,4,2187159853,Mon Jun 15 19:52:41 PDT 2009,NO_QUERY,ecastx0,@mileycyrus you and justin have both seemed so depressed. if you both are sad why not just be together? thats my advice for you ,-0.8096
1569565,4,2188431535,Mon Jun 15 21:53:16 PDT 2009,NO_QUERY,georgeppl,"@nopic01 life is too short to be depressed.  Go get some ice cream, LOL ",0.0601
1572530,4,2188942980,Mon Jun 15 22:53:49 PDT 2009,NO_QUERY,jaymargolveo,"everyone thats sad, depressed, unhappy, sad ): cheer upp please! its the last week of school. be happy everyone! ",-0.7494
1584389,4,2190552000,Tue Jun 16 03:03:20 PDT 2009,NO_QUERY,aviiieee,@bookwormdyal ROZAN! You have Twitter!  Why're you depressed? o:,-0.6229
1584566,4,2190574996,Tue Jun 16 03:07:11 PDT 2009,NO_QUERY,Luna_tic,@DanielaESanto hi!  i'm a little bit depressed...maybe it's the weather or something...e nÃ£o sei porque escrevi em inglÃªs =b como ta tu?,0.0
14375,0,1553672321,Sat Apr 18 14:54:06 PDT 2009,NO_QUERY,MauradersMap,Oh no.. post camp depression is kicking in ,-0.5719
25019,0,1558191740,Sun Apr 19 07:34:54 PDT 2009,NO_QUERY,ms_treesap,Oh I see I've been forgetfully stealing my housemates food. Stupid depression + bad memory ,-0.936
26066,0,1558587478,Sun Apr 19 08:49:39 PDT 2009,NO_QUERY,10isjess,@melvolner feel better. i would offer to help but i am working on a presentation for tonight  on depression,-0.5023
28193,0,1559546919,Sun Apr 19 11:25:35 PDT 2009,NO_QUERY,levinkaty,just got home from the fashion show rehersal... listening to depressing music to aid in my depression ,-0.743
28822,0,1559835917,Sun Apr 19 12:10:14 PDT 2009,NO_QUERY,GavinGamble,"its getting dark now, depression is coming in like a flood of carbon monoxide. the weekend is over  tears.",-0.4767
30368,0,1563750364,Mon Apr 20 00:06:02 PDT 2009,NO_QUERY,siewsze,Back to worl but having post-holiday depression.. ,0.0
30408,0,1563756322,Mon Apr 20 00:07:40 PDT 2009,NO_QUERY,siewsze,Back to work but having post-holiday depression... ,0.0
30431,0,1563765840,Mon Apr 20 00:10:14 PDT 2009,NO_QUERY,petpal102,depression sucks ,-0.7351
42912,0,1676307062,Fri May 01 21:39:54 PDT 2009,NO_QUERY,sroxy,"@Canageek   I'm sorry about the depression, but it's really good to hear there are other options...",0.4194
48934,0,1678009105,Sat May 02 05:05:48 PDT 2009,NO_QUERY,jasoneden,"is staying at home with his deep depression, hoping it will lift tomorrow or Monday  ",-0.2263
51563,0,1679001331,Sat May 02 08:17:12 PDT 2009,NO_QUERY,Sarah_Davey,"@zoziekins Me too  I saw them last week 3 times. Blackpool, Edinburgh and Newcastle. The better it is the worse the depression after haha",-0.2263
58552,0,1685927501,Sun May 03 02:49:38 PDT 2009,NO_QUERY,Jasper_Horzel,is sitting at home with a small depression ,-0.5719
58702,0,1685960864,Sun May 03 03:00:19 PDT 2009,NO_QUERY,Sarah_Davey,@louise_hendy /depression. I want last week back ,0.0772
59535,0,1686168069,Sun May 03 04:07:12 PDT 2009,NO_QUERY,_REE_,felt a twinge of depression stowing away sunscreen till next summer ,-0.5719
64248,0,1688000577,Sun May 03 10:06:13 PDT 2009,NO_QUERY,anadelfilpo,Twitter gets me so excited like hope and depression like yay i have a text and then its just a tweet! Meh!!!!  Lol,0.9383
65838,0,1691193728,Sun May 03 17:18:36 PDT 2009,NO_QUERY,divasoria,work scmwork. i shouldn't be here  damn tropical depression!!,-0.4635
66853,0,1692016151,Sun May 03 19:05:53 PDT 2009,NO_QUERY,StealthStacy,@StealthGigi  yeah at first..but Jacob was sweet...It was hard for me to read because of her depression...made me sad  ,-0.3182
67234,0,1692216967,Sun May 03 19:31:24 PDT 2009,NO_QUERY,kziter9,depression is kicking in about graduation ,-0.5719
70129,0,1693553246,Sun May 03 22:55:56 PDT 2009,NO_QUERY,BDLyle,They're gone I eated them I am now in little kid depression ,-0.5302
76282,0,1695575116,Mon May 04 06:28:03 PDT 2009,NO_QUERY,X_BabyBoo_X,@Juliecupcake dont think the uni thought of ur depression and period cycle when choosing dates for essay hand ins ,-0.128
84878,0,1753712111,Sun May 10 03:02:28 PDT 2009,NO_QUERY,rosieeejones,the past mcfly tour depression is starting to hit  &amp; i was suposed to go tonight toooooo ,-0.5719
84883,0,1753712328,Sun May 10 03:02:32 PDT 2009,NO_QUERY,_amberlovely,only problem with seeing mcfly two nights in a row is the post gig depression hits you harder. i could cry ,-0.8591
86874,0,1754262894,Sun May 10 05:38:09 PDT 2009,NO_QUERY,nemcy,It's raining again. It's summer... could there be another tropical depression? ,-0.5719
101046,0,1794253637,Thu May 14 05:21:58 PDT 2009,NO_QUERY,zarine838,"@rainbowbritelez I think im suffering from depression  But its wierd, theres no reason behind it.",-0.8402
113751,0,1825963608,Sun May 17 07:20:38 PDT 2009,NO_QUERY,saturngod,I hate it... depression ,-0.8126
114294,0,1826234391,Sun May 17 08:01:13 PDT 2009,NO_QUERY,Pseudomorrow,Driving down to Merriville for some lunch. I wonder when depression will set in today. ,-0.5719
120214,0,1832860889,Sun May 17 21:40:35 PDT 2009,NO_QUERY,eternica,"@missmuffinfuck Omg, I totally let myself do the same depression-induced no-gym thing   BAD. BADBADBAD.",-0.6408
121705,0,1833566194,Sun May 17 23:42:12 PDT 2009,NO_QUERY,MiraCraigFan,"Good morning..! My morning is terrible, full of sadness, and no energy at all..  damn depression!!!  also I'm late to school ",-0.8949
122409,0,1833702891,Mon May 18 00:09:53 PDT 2009,NO_QUERY,quiqui20,Sure could use a cpl White Castle burgers! Just in a depression  y celtics y!,-0.4559
124323,0,1834089701,Mon May 18 01:35:19 PDT 2009,NO_QUERY,LauraDimes,Its monday tomorrow get to see my samples! But really feeling this vaca depression slowly sinking in ,-0.4937
128604,0,1834938744,Mon May 18 04:40:25 PDT 2009,NO_QUERY,likeamovie,drftyulktdr my friend is on a tv ad for anxiety/depression and i watched it and started crying lmao ,0.6124
128803,0,1834976764,Mon May 18 04:47:12 PDT 2009,NO_QUERY,AmyMov,I can't do it!!!!!!!  I'm nearing clinical depression right now,-0.7067
129619,0,1835143697,Mon May 18 05:15:25 PDT 2009,NO_QUERY,DeborahBrook,"Hyperactivity is gradually wearing off, no-one else in office is happy and their depression wearing off on me ",0.0
132339,0,1835732566,Mon May 18 06:38:13 PDT 2009,NO_QUERY,kelseycarbone,"@KristinaDeFonte i am in school, you are not here- depression has sunk in ",0.4585
141793,0,1881337645,Fri May 22 04:21:54 PDT 2009,NO_QUERY,sye248,it's hard when youre in the middle of depression and excitement right? ... ,-0.2263
142971,0,1881609690,Fri May 22 05:07:08 PDT 2009,NO_QUERY,Koko4min,I have just discovered amethyst coloured depression glass ... this will be very bad .... very very bad for my bank account ..... ,-0.9059
143323,0,1881696998,Fri May 22 05:20:27 PDT 2009,NO_QUERY,secretXeyes,"post show depressions is the worst  and no ones here to cheer me up *ipod on, head down*",-0.7351
144711,0,1882027004,Fri May 22 06:04:57 PDT 2009,NO_QUERY,HudsonKent,Eating everything sweet I can find to cure the depression ,-0.1779
146896,0,1882610302,Fri May 22 07:10:43 PDT 2009,NO_QUERY,missdaiisy,It's my last day at eLocal....and it's so gloomy outside today! Man. Let's just hike up my depression a notch. ,-0.7276
158233,0,1956562045,Thu May 28 22:09:01 PDT 2009,NO_QUERY,bethanygiles,Just got the first B I have ever received in my entire life    Is killing myself too extreme?  Goodbye 15 years of 4.0s. Hello depression.,-0.8442
164866,0,1960537689,Fri May 29 08:07:06 PDT 2009,NO_QUERY,MsCherrylicious,I hate going to the dr  just wasted 1 hour and a half for them to say my back pain is probly depression or stress. Duhh! I need it fixed,-0.9516
174106,0,1964365005,Fri May 29 14:07:14 PDT 2009,NO_QUERY,kajbonfils,Having a light depression. Just payed an extra bill from last years taxes... Must find a country with a tax that is lower than 56% ,-0.7096
179289,0,1966222821,Fri May 29 17:21:32 PDT 2009,NO_QUERY,SerenityWalk,Time for my ritualistic Friday night depression ,-0.5719
180922,0,1966677095,Fri May 29 18:11:49 PDT 2009,NO_QUERY,LesterCullen,"finished college forever  gonna miss everyone, depression kicking in  ",-0.6486
181209,0,1966782616,Fri May 29 18:23:26 PDT 2009,NO_QUERY,LilMissBrooklyn,"@DedaG I think i woulda had a fit if i got sent down here... no people, nothing to do after 9...  I woulda fell into a deep depression",-0.5267
218216,0,1976117092,Sat May 30 16:37:22 PDT 2009,NO_QUERY,danielleandrade,"@tommcfly I need to hug you this time, if not I'll stay in depression  hahaha",0.4588
218321,0,1976144168,Sat May 30 16:40:57 PDT 2009,NO_QUERY,Ruke951,@RACHELTOVAR in a deep depression with no phnoe u should not laugh ,-0.8327
229910,0,1978614719,Sat May 30 23:54:39 PDT 2009,NO_QUERY,sayanriju,"Feeling kinda restless, with a bit of depression &amp; tiredness.  Hangover? From just a mug of beer last evening? :-o",-0.6448
233005,0,1979283788,Sun May 31 02:23:16 PDT 2009,NO_QUERY,ju2m1,And this would be the reason I don't drink... The bottomless pit of depression that comes shortly afterwards ,-0.5719
234448,0,1979587522,Sun May 31 03:41:27 PDT 2009,NO_QUERY,MyNameIsIngrid,"im not sure why, but i just have a really bad mood at the moment  no reason. Oh dear i hope im not on the verge of depression ",-0.8058
236093,0,1979910992,Sun May 31 04:59:52 PDT 2009,NO_QUERY,TackyxMutant,Is having post gig depression.  But listening to Sing It Loud is helping allot.,-0.3612
240385,0,1980862154,Sun May 31 07:51:39 PDT 2009,NO_QUERY,meauu,i'm tired of my depression.. and of all these sad things in my life  need a miracle,-0.296
245603,0,1982043853,Sun May 31 10:24:50 PDT 2009,NO_QUERY,migknows,@bradleyyyyy Not hearing from his best friend for days does a depression create for MGS. ,0.7003
246122,0,1982167957,Sun May 31 10:39:53 PDT 2009,NO_QUERY,_amberlovely,"@sofiesunshine it feels horrible right now. i thought i was over tour depression but  that band, eh?",-0.5574
248538,0,1982737710,Sun May 31 11:48:13 PDT 2009,NO_QUERY,pirateMaz,"Suffering severe depression from the thought of not seeing @SpringWestEnd in the summer anymore, or anytime in the next few years ",-0.8555
250955,0,1983344253,Sun May 31 12:58:46 PDT 2009,NO_QUERY,pinkmango77,"@michaelmagical hmm.. Sadly you are are a bit right about the depression. Got up,ordered pizza. No one there to love,though ",-0.8271
258139,0,1985120817,Sun May 31 16:28:27 PDT 2009,NO_QUERY,apwbATTACK,"I get excited every Sunday as Monday I think I'll get job interview letters/emails, I never do, disappointment &amp; depression then ensues ",0.1032
259550,0,1985454409,Sun May 31 17:08:03 PDT 2009,NO_QUERY,FiOnA_AbBy,"Is beyond crying, beyong depression. Just numb, dead. ",-0.926
259587,0,1985465723,Sun May 31 17:09:24 PDT 2009,NO_QUERY,gawhatafeeling,@loveispain_ OH MY! Even the HAND!!! Are you still in GA depression? ,0.3402
263352,0,1986509845,Sun May 31 18:56:06 PDT 2009,NO_QUERY,travelinhokie,flipped to the tennis channel &amp; got a whole new wave of depression when i saw it was my rafa's losing match  I HATE YOU SODERLING,-0.8941
264085,0,1986753454,Sun May 31 19:16:14 PDT 2009,NO_QUERY,lisa_dukart,In a serious state of depression about rafael nadal. Possible drinking away the pain or crying into a pint of ice cream ,-0.886
266456,0,1988997288,Mon Jun 01 00:01:00 PDT 2009,NO_QUERY,neilparis,Sadness has given way to anger which has given way to...depression?  It's like sadness but supercharged!,-0.5848
268407,0,1989398167,Mon Jun 01 01:23:33 PDT 2009,NO_QUERY,masonicboomk8,Back to work in an industry that disgusts me isn't helping the depression at all. ,-0.2477
270369,0,1989814053,Mon Jun 01 02:54:18 PDT 2009,NO_QUERY,AlleX91,Uugh  ...  school time ...again  Raining outside ( Thinking of life passing by (( *depression*... I better go ,0.4404
280198,0,1991987897,Mon Jun 01 08:00:36 PDT 2009,NO_QUERY,RMJ12345,having belated graduation-related depression ,-0.5719
281134,0,1992241443,Mon Jun 01 08:25:58 PDT 2009,NO_QUERY,laptopbunny,Struggling with the depression a bit today. Can't let go of lots of negative things in my life right now ,-0.8807
285462,0,1993618649,Mon Jun 01 10:40:02 PDT 2009,NO_QUERY,b4evareal,"believes I'm making a transition into a depression, every phone call, website, piece of mail, general convos, family, church depresses me ",-0.7845
286182,0,1993832614,Mon Jun 01 11:00:05 PDT 2009,NO_QUERY,kirasmomspeaks,Suddenly feeling a big wave of depression coming on...no idea why. ,-0.4939
288299,0,1994538358,Mon Jun 01 12:04:22 PDT 2009,NO_QUERY,mhmouhdi,"@AcePower Totally agree about the post-Italy depression, tomorrow I have classes and I'm not here with my mind yet. I left it in Italy. ",-0.228
293867,0,1996437410,Mon Jun 01 15:04:58 PDT 2009,NO_QUERY,NadineManosalva,surfing the web...depression has set in since I have to go back to work next week! ,0.0
301501,0,1998667686,Mon Jun 01 18:55:50 PDT 2009,NO_QUERY,LynniMegginson,@meljones77 So not cool. And I was HATING Kim before but if she saves my boyfriend Jack Bauer...I'm in #24 depression already! ,-0.8583
305061,0,1999899571,Mon Jun 01 21:01:37 PDT 2009,NO_QUERY,dwprincessmoni,@JonathanRKnight meeting u guys would definitely boost me up with this depression and all but I don't see that happening ,0.0032
